source,year,subject,directory_scope,region,paper_family,track,pages,page_error,size_bytes,sha256,warnings,existing_record_ids,action,replacement_candidates
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（天津）化学高考真题/2008年高考化学试卷（天津）（空白卷）.pdf,2008,化学,TJ,TJ,地方卷,,4,,207092,570d56405e42350cd086b864bdd957d69f26b41483a7be7b2c4d4c396bfbc4ac,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（天津）化学高考真题/2009年高考化学试卷（天津）（空白卷）.pdf,2009,化学,TJ,TJ,地方卷,,5,,263909,f7da0988a536e0417ed195dc74128d5438a8e3cc166584fbd52ab08010b25cf4,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（天津）化学高考真题/2010年高考化学试卷（天津）（空白卷）.pdf,2010,化学,TJ,TJ,地方卷,,5,,217607,8ec006c095ab9b19c6151fecc803dc7ed589a3dd049f6ae4d1204635208e8973,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（天津）化学高考真题/2011年高考化学试卷（天津）（空白卷）.pdf,2011,化学,TJ,TJ,地方卷,,5,,206211,41c09675b7951e89f48743bcb8a33c13d59f5cf9f2187115b67a2607b44c360a,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（天津）化学高考真题/2012年高考化学试卷（天津）（空白卷）.pdf,2012,化学,TJ,TJ,地方卷,,5,,336197,4211878cbcc024cda678ef5c9b3a7c188e19e32fd702bb6b91c15c61613c95d0,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（天津）化学高考真题/2013年高考化学试卷（天津）（空白卷）.pdf,2013,化学,TJ,TJ,地方卷,,5,,229433,de55dc260707abe071cba933ab9a3912a485abb43ae88efc1c566d68274f2294,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（天津）化学高考真题/2014年高考化学试卷（天津）（空白卷）.pdf,2014,化学,TJ,TJ,地方卷,,6,,287152,c17eb120e2ca15e328124c05e024d6fd5c5c016e97c22581fe7f5fd0c15b7d85,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（天津）化学高考真题/2015年高考化学试卷（天津）（空白卷）.pdf,2015,化学,TJ,TJ,地方卷,,6,,239652,48fa17c0080ee6ea41de0f370615c286a8b4de6eed5f72f28a472f10565097d6,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（天津）化学高考真题/2016年高考化学试卷（天津）（空白卷）.pdf,2016,化学,TJ,TJ,地方卷,,6,,238523,18ee061d517ff7df6552fa17b45c2c82b0908cceeb74e802643148ec158a8b33,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（天津）化学高考真题/2017年高考化学试卷（天津）（空白卷）.pdf,2017,化学,TJ,TJ,地方卷,,6,,274362,4c08a9468b3a4b787b66267cdd20ab853d6d936af7d25b97610491523980698f,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（天津）化学高考真题/2018年高考化学试卷（天津）（空白卷）.pdf,2018,化学,TJ,TJ,地方卷,,7,,448281,343ebc2334d4581a74457bc3d43fdd1bdf81af24d5cd4c56b19b62614d280647,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（天津）化学高考真题/2019年高考化学试卷（天津）（空白卷）.pdf,2019,化学,TJ,TJ,地方卷,,7,,268334,ece95651e6caaa5d7316aba234f40452aa2cf275aa1ef2aca3e6b644dde301ab,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（天津）化学高考真题/2020年高考化学试卷（天津）（空白卷）.pdf,2020,化学,TJ,TJ,地方卷,,8,,921958,1832e45a1a15d1eadf0555202533e86f1549bbc43f60ba4dbbc7a01d5574c9ff,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（天津）化学高考真题/2021年高考化学试卷（天津）（空白卷）.pdf,2021,化学,TJ,TJ,地方卷,,10,,806311,c7da6bc1aa458d6335aebc7d88768222ac203d90ccd7c715bb1b37a49671acb6,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（天津）化学高考真题/2022年高考化学试卷（天津）（空白卷）.pdf,2022,化学,TJ,TJ,地方卷,,9,,554762,a9e9069d94b53681e6ece25993ff47b9af5e5ffc65519a431529ea5b8d86b8d0,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（天津）化学高考真题/2023年高考化学试卷（天津）（回忆版）（空白卷）.pdf,2023,化学,TJ,TJ,地方卷,,5,,282869,a960af645a35aa0792d52cf9122fb471d7b63889fdc93502e1cb7d57dd768fff,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（广西）化学高考真题/2008年高考化学试卷（全国卷Ⅰ）（空白卷）.pdf,2008,化学,GX,全国,全国1卷,,4,,198348,55542c83755cea4324ee76b635472e806871028547f4ac039bc820d9637ae98c,,,temp_identity_duplicate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（广西）化学高考真题/2009年高考化学试卷（全国卷Ⅰ）（空白卷）.pdf,2009,化学,GX,全国,全国1卷,,5,,197138,ff4e2ef0b41dd885bb41134a91cd75f027db036f2d2a73c3f632b03ba0504fbe,,,temp_identity_duplicate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（广西）化学高考真题/2010年高考化学试卷（全国卷Ⅰ）（空白卷）.pdf,2010,化学,GX,全国,全国1卷,,5,,260102,8f3cf0f544a5d68498d250dd63dd5387ad8d232f1a51a59ea464d4038f1a7a75,,,temp_identity_duplicate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（广西）化学高考真题/2011年高考化学试卷（新课标）（空白卷）.pdf,2011,化学,GX,全国,新课标卷（未分卷）,,6,,271837,695cd5dcc4fe4cd6c50c0487336a56212e60a9276962b750bfc6191cade9c968,,,temp_identity_duplicate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（广西）化学高考真题/2012年高考化学试卷（大纲版）（空白卷）.pdf,2012,化学,GX,GX,地方卷,,5,,192279,756ed9274a718b528db69e7cbdffc434674f4305ea33a70414e0b8d19dfa76c3,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（广西）化学高考真题/2013年高考化学试卷（新课标Ⅱ）（空白卷）.pdf,2013,化学,GX,全国,全国2卷,,8,,478508,eca5d8a37d8deecb59341ede068bae7aee4a392d46edf026d33b534d28be9374,,,temp_identity_duplicate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（广西）化学高考真题/2014年高考化学试卷（大纲版）（空白卷）.pdf,2014,化学,GX,GX,地方卷,,7,,274760,34bd2f74ed99961c97dde906a00bfab3e14cc75280ca113889724cf34a068164,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（广西）化学高考真题/2015年高考化学试卷（新课标Ⅱ）（空白卷）.pdf,2015,化学,GX,全国,全国2卷,,9,,369390,392f5e110d0ba20864f9221d6be35fd858448eb5f330dc270b5a8541610b2ab9,,,temp_identity_duplicate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（广西）化学高考真题/2016年高考化学试卷（新课标Ⅲ）（空白卷）.pdf,2016,化学,GX,全国,全国3卷,,8,,205698,8af6b474d2680db6a2ccf6432d99c38865fc6745e8452d08dca87da551f010b4,,,temp_identity_duplicate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（广西）化学高考真题/2017年高考化学试卷（新课标Ⅲ）（空白卷）.pdf,2017,化学,GX,全国,全国3卷,,8,,430096,4d442d10c87b108959373ee5ba48ad6a3d2b0a03e46e90814f4ca058c7551cb8,,,temp_identity_duplicate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（广西）化学高考真题/2018年高考化学试卷（新课标Ⅲ）（空白卷）.pdf,2018,化学,GX,全国,全国3卷,,7,,270998,0a41027ba97626d61f1303197554f99fc965fbe47305ef185b155d26e82dae55,,,temp_identity_duplicate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（广西）化学高考真题/2019年高考化学试卷（新课标Ⅲ）（空白卷）.pdf,2019,化学,GX,全国,全国3卷,,8,,287663,49ffe15df827c97e65c40f2629ec0e6a93118592ccd1778e15c8945618a36d88,,,temp_identity_duplicate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（广西）化学高考真题/2020年高考化学试卷（新课标Ⅲ）（空白卷）.pdf,2020,化学,GX,全国,全国3卷,,8,,294458,327176c16cfc8402e9e452b8aa10f311077998346d85f6ef5e0834da0a3a06a7,,,temp_identity_duplicate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（广西）化学高考真题/2021年高考化学试卷（全国甲卷）（空白卷）.pdf,2021,化学,GX,全国,全国甲卷,,8,,523910,75ae133a485582f73d93e2dc0968d74d6740db5ca2d8f25d4dd5aca14449bb09,,,temp_identity_duplicate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（广西）化学高考真题/2022年高考化学试卷（全国甲卷）（空白卷）.pdf,2022,化学,GX,全国,全国甲卷,,8,,806004,e896bbcfefce921ed44eb34c666a2f31208173ba5b2326dd9f1b20f0951db0ff,,,temp_identity_duplicate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（广西）化学高考真题/2023年高考化学试卷（全国甲卷）（空白卷）.pdf,2023,化学,GX,全国,全国甲卷,,8,,1163335,1425522ceab9cce191c7b202b17c1d69faa9db010ad2a63abaf40c7fab19da70,,,temp_identity_duplicate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（江西）化学高考真题/2008年高考化学试卷（全国卷Ⅰ）（空白卷）.pdf,2008,化学,JX,全国,全国1卷,,4,,198351,c0fede9860b57e878db87b3f7091ed10ac9c919fc64c4488cea8bc1c3cd0b677,,,temp_identity_duplicate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（江西）化学高考真题/2009年高考化学试卷（全国卷Ⅰ）（空白卷）.pdf,2009,化学,JX,全国,全国1卷,,5,,197147,d926c3bf5783144cdc12abe52d84b75e484b690abcc6648d52116efb06881ccd,,,temp_identity_duplicate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（江西）化学高考真题/2010年高考化学试卷（全国卷Ⅰ）（空白卷）.pdf,2010,化学,JX,全国,全国1卷,,5,,260081,0a0764c8a34515dd8fa8c6953e48084685542b3623dfa92580cafdc6da53e73c,,,temp_identity_duplicate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（江西）化学高考真题/2011年高考化学试卷（新课标）（空白卷）.pdf,2011,化学,JX,全国,新课标卷（未分卷）,,6,,271840,ee4055f22f11fe42090c8e7ac1bda376e12015b27a6256483a27678036d7c28c,,,temp_identity_duplicate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（江西）化学高考真题/2012年高考化学试卷（新课标）（空白卷）.pdf,2012,化学,JX,全国,新课标卷（未分卷）,,8,,306758,fe69516db25c00c879d0465678128af544b6ff8e478910d81005c5e87f07e993,,,temp_identity_duplicate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（江西）化学高考真题/2013年高考化学试卷（新课标Ⅰ）（空白卷）.pdf,2013,化学,JX,全国,全国1卷,,8,,280260,ee2b27f7f0783dc57e513d351ce96e235c934664d02c7debaa40253795175e1f,,,temp_identity_duplicate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（江西）化学高考真题/2014年高考化学试卷（新课标Ⅰ）（空白卷）.pdf,2014,化学,JX,全国,全国1卷,,10,,435107,cc74efb8f4dab877247fc74962d219392aa9ab2891ce318c4d3dfaf3f6d8675e,,,temp_identity_duplicate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（江西）化学高考真题/2015年高考化学试卷（新课标Ⅰ）（空白卷）.pdf,2015,化学,JX,全国,全国1卷,,8,,321874,22e83b0a77189e2956ee0c5d206fa860760928ff48a2a88ce9ba169ef0ddb8a6,,,temp_identity_duplicate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（江西）化学高考真题/2016年高考化学试卷（新课标Ⅰ）（空白卷）.pdf,2016,化学,JX,全国,全国1卷,,9,,299609,e270a329133f783058570cf48e567a7ba54bd481878fc9731a08644c575d6b19,,,temp_identity_duplicate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（江西）化学高考真题/2017年高考化学试卷（新课标Ⅰ）（空白卷）.pdf,2017,化学,JX,全国,全国1卷,,8,,419580,25d8fa264d728757d02a68471f7e99d0e325489e6ba6c64ff09191b0b8eace54,,,temp_identity_duplicate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（江西）化学高考真题/2018年高考化学试卷（新课标Ⅰ）（空白卷）.pdf,2018,化学,JX,全国,全国1卷,,8,,449816,d5a5e76193bfed609d7155743a517a3ea1a5ffeb3fdbcd3be9742cdb4d9c7b5c,,,temp_identity_duplicate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（江西）化学高考真题/2019年高考化学试卷（新课标Ⅰ）（空白卷）.pdf,2019,化学,JX,全国,全国1卷,,9,,349944,b7401d7c92e9e5d55b7cde50a1e248f8243b078e89cef866dc42680c82f32e2b,,,temp_identity_duplicate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（江西）化学高考真题/2020年高考化学试卷（新课标Ⅰ）（空白卷）.pdf,2020,化学,JX,全国,全国1卷,,9,,289906,d067ad8428755750e7ea43c7de02256d4982fd19a26bb5056c05d0b6cd08deb8,,,temp_identity_duplicate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（江西）化学高考真题/2021年高考化学试卷（全国乙卷）（空白卷）.pdf,2021,化学,JX,全国,全国乙卷,,8,,1063118,ea245bfc54c80e21a1b774e948ea868dff797fb457319178215fad2eebf837ec,,,temp_identity_duplicate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（江西）化学高考真题/2022年高考化学试卷（全国乙卷）（空白卷）.pdf,2022,化学,JX,全国,全国乙卷,,9,,747301,36c744f0e03f5911f9c1aa023fdaba4cfd5ff9e5563e270f220ddaf5283d1e2e,,temp-2022-化学-65e8fcd1c28c,same_identity_existing,temp-2022-化学-65e8fcd1c28c
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（江西）化学高考真题/2023年高考化学试卷（全国乙卷）（空白卷）.pdf,2023,化学,JX,全国,全国乙卷,,8,,956029,3868e821ac3eae4d7c63eb0b97ad692bfbd3a772d2e78820cfa192198fee513f,,,temp_identity_duplicate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（海南）化学高考真题/2008年高考化学试卷（海南）（空白卷）.pdf,2008,化学,HI,HI,地方卷,,9,,1053544,2426aab330614a006116dd7393dc41d24868d3bb9a30d4dad20dd22b756eb632,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（海南）化学高考真题/2009年高考化学试卷（海南）（空白卷）.pdf,2009,化学,HI,HI,地方卷,,7,,242267,a2024c0a01daa0fcc113cd97aab848de9884242a5352423c0c3a4496d73182a7,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（海南）化学高考真题/2010年高考化学试卷（海南）（空白卷）.pdf,2010,化学,HI,HI,地方卷,,9,,1117972,b2aeed0755415517f957fa3ffa957aa1ae40c36cbfebcbb2a9e0a90ff6c90949,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（海南）化学高考真题/2011年高考化学试卷（海南）（空白卷）.pdf,2011,化学,HI,HI,地方卷,,7,,392730,3e111a5b3cc097943b8a67f908fe8cc14141bda240888de6190d0c03fd868279,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（海南）化学高考真题/2012年高考化学试卷（海南）（空白卷）.pdf,2012,化学,HI,HI,地方卷,,6,,644450,8a8778883c4b4242fe42e1d456898ce0869c12ed3799b35514d843a40b1a59c8,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（海南）化学高考真题/2013年高考化学试卷（海南）（空白卷）.pdf,2013,化学,HI,HI,地方卷,,7,,282539,c2bc8238eef1c5d54d3523c3d8962aa6db650db6374de46f04edf9cf2ebe697c,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（海南）化学高考真题/2014年高考化学试卷（海南）（空白卷）.pdf,2014,化学,HI,HI,地方卷,,8,,563393,49060387ce1355338855e12f676a14256da06b44cf5dfc9aad914b0c8edaa7a5,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（海南）化学高考真题/2015年高考化学试卷（海南）（空白卷）.pdf,2015,化学,HI,HI,地方卷,,6,,290519,ac7b0ae7ff4bd03667f2b1eaec5059ab084b202e46c5db8610a18284a934ea72,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（海南）化学高考真题/2016年高考化学试卷（海南）（空白卷）.pdf,2016,化学,HI,HI,地方卷,,7,,341189,ef91128edf76d0327db3557a1722ba6627b0f312e20f1ee81a8e2383ec695fbc,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（海南）化学高考真题/2017年高考化学试卷（海南）（空白卷）.pdf,2017,化学,HI,HI,地方卷,,7,,376160,ae4c006ed3ca175648b63288e51ad5928e911c72b674fc6115ddfef0fee51ed3,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（海南）化学高考真题/2018年高考化学试卷（海南）（空白卷）.pdf,2018,化学,HI,HI,地方卷,,5,,355546,aabbbc4f26c073ea916590b128083f7174931894b218b779b6693e088eac00c5,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（海南）化学高考真题/2019年高考化学试卷（海南）（空白卷）.pdf,2019,化学,HI,HI,地方卷,,8,,439937,76fba8b77f5c5cf4fb3acaadbbb7a8e1a2df0af0b47e8b69df8238122803ce2f,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（海南）化学高考真题/2020年高考化学试卷（海南）（空白卷）.pdf,2020,化学,HI,HI,地方卷,,8,,531050,b9668a90ab9501e211f39572f4ba2a6cc6d1359845364b92c05b5534ccd6d427,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（海南）化学高考真题/2021年高考化学试卷（海南）（空白卷）.pdf,2021,化学,HI,HI,地方卷,,9,,398374,a2fce896ccebba01e43d89766899264f762e0c594be3388b9218e4c443e12c3f,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（海南）化学高考真题/2022年高考化学试卷（海南）（空白卷）.pdf,2022,化学,HI,HI,地方卷,,10,,715372,7a95b6a48fed5698084d45c34ddb6ba77d3857dfe5a663e7431ebcefb10f252f,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（海南）化学高考真题/2023年高考化学试卷（海南）（空白卷）.pdf,2023,化学,HI,HI,地方卷,,8,,674385,8de17b53676fc4b369e6989e0d2594a4ce1654d6e01eaafb0896d389eea7f3f2,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（贵州）化学高考真题/2008年高考化学试卷（全国卷Ⅱ）（空白卷）.pdf,2008,化学,GZ,全国,全国2卷,,5,,211217,5da80377f84d45d15f09426fa7578dd24deebbc0c5e9bd852399728938f661f2,,,temp_identity_duplicate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（贵州）化学高考真题/2009年高考化学试卷（全国卷Ⅱ）（空白卷）.pdf,2009,化学,GZ,全国,全国2卷,,5,,183575,436bb7161ae00bc422ab4abfe57d465c9e525b3932c1ee9ffc4e59079f347ee6,,,temp_identity_duplicate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（贵州）化学高考真题/2010年高考化学试卷（全国卷Ⅱ）（空白卷）.pdf,2010,化学,GZ,全国,全国2卷,,5,,221915,2526d42a76c37aab0c3412baffd31d2dbc55bf8f31307edc4edc404896e8e680,,,temp_identity_duplicate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（贵州）化学高考真题/2011年高考化学试卷（大纲卷，全国Ⅱ卷）（空白卷）.pdf,2011,化学,GZ,全国,全国2卷,,6,,267169,acd4387c830af559e62c8aeb52b3a50b908b7ba4ad5bc1414de1287e01259476,,,temp_identity_duplicate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（贵州）化学高考真题/2012年高考化学试卷（大纲版）（空白卷）.pdf,2012,化学,GZ,GZ,地方卷,,5,,192282,a8ab51a54023fd47029173d34bba9abe0913c90891e6de7ce8bf2ae0130eea42,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（贵州）化学高考真题/2013年高考化学试卷（新课标Ⅱ）（空白卷）.pdf,2013,化学,GZ,全国,全国2卷,,8,,478476,b56b180f5e544d8be44c6cb71e4d52f42b47ab9f48a288bfd41d0d2aa32c842e,,,temp_identity_duplicate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（贵州）化学高考真题/2014年高考化学试卷（新课标Ⅱ）（空白卷）.pdf,2014,化学,GZ,全国,全国2卷,,8,,386258,d4fb75b47ef608ae31bc7c044dbb92b3a1d3dbe38a61fe5a19af29fc2c519b49,,,temp_identity_duplicate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（贵州）化学高考真题/2015年高考化学试卷（新课标Ⅱ）（空白卷）.pdf,2015,化学,GZ,全国,全国2卷,,9,,369359,bb0a306bf807b34cc0d495f7dd776ce9bd609ac0a51089b262be8f8d35c48bec,,,temp_identity_duplicate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（贵州）化学高考真题/2016年高考化学试卷（新课标Ⅲ）（空白卷）.pdf,2016,化学,GZ,全国,全国3卷,,8,,205716,14c829fa96a505bcaca07ea3d047f985b3f352d586d006593d5c986398e9cd54,,,temp_identity_duplicate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（贵州）化学高考真题/2017年高考化学试卷（新课标Ⅲ）（空白卷）.pdf,2017,化学,GZ,全国,全国3卷,,8,,430105,a048a8fbb69d634c23fad06da7ea8cb02e99a8621f191851010fe9b4b0e58e58,,,temp_identity_duplicate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（贵州）化学高考真题/2018年高考化学试卷（新课标Ⅲ）（空白卷）.pdf,2018,化学,GZ,全国,全国3卷,,7,,271003,f42eecb5e77f5bca7f907a7e886285b6cfe429cca18f20e78455a97c289b85bb,,,temp_identity_duplicate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（贵州）化学高考真题/2019年高考化学试卷（新课标Ⅲ）（空白卷）.pdf,2019,化学,GZ,全国,全国3卷,,8,,287626,1f8c608960861fe29b804c5c3bcd99078ce601bc7a174b27d379d82dc7c84488,,,temp_identity_duplicate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（贵州）化学高考真题/2020年高考化学试卷（新课标Ⅲ）（空白卷）.pdf,2020,化学,GZ,全国,全国3卷,,8,,294455,53bc5361392ae6aa9206a9e2b8eef3cee4cead908ffdf76e09aa90df4813dc62,,,temp_identity_duplicate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（贵州）化学高考真题/2021年高考化学试卷（全国甲卷）（空白卷）.pdf,2021,化学,GZ,全国,全国甲卷,,8,,523892,b6134e0367cb21e38d9ac5839e18b7d31c3c847153ea6898f89ffab42dde7adb,,,temp_identity_duplicate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（贵州）化学高考真题/2022年高考化学试卷（全国甲卷）（空白卷）.pdf,2022,化学,GZ,全国,全国甲卷,,8,,805957,f9d693e4c7cf7dab0f61bccfeff15f6271040e76cbefce6a82236dd5fde868e3,,,temp_identity_duplicate,
temp/版本2：化学（按省份分类）2008-2024/2008-2023·（贵州）化学高考真题/2023年高考化学试卷（全国甲卷）（空白卷）.pdf,2023,化学,GZ,全国,全国甲卷,,8,,1163350,2a921ce71e6e2f66d058d75072e81c7fc316adb75e47e7e0dbc893bc903ee2fe,,,temp_identity_duplicate,
temp/版本2：化学（按省份分类）2008-2024/2008-2024·（上海）化学高考真题/2008年高考化学试卷（上海）（空白卷）.pdf,2008,化学,SH,SH,地方卷,,9,,516753,ab7b817a7453cf60642bd366edb29cff8fe6df0aa0dbb3f107170959e93afc37,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2024·（上海）化学高考真题/2009年高考化学试卷（上海）（空白卷）.pdf,2009,化学,SH,SH,地方卷,,9,,702141,e5d470031d9c6ee6addbd233cf12a03353d316f39d9d3aeb2612ebf065eed9f1,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2024·（上海）化学高考真题/2010年高考化学试卷（上海）（空白卷）.pdf,2010,化学,SH,SH,地方卷,,9,,288393,67977ce1b8f047c8106bd92c4f019da3c28b66c6b4c6734dad3fa6adfd24ce44,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2024·（上海）化学高考真题/2011年高考化学试卷（上海）（空白卷）.pdf,2011,化学,SH,SH,地方卷,,10,,263164,33c09a2caa7bc4891f3163529cd35e18bb8d4af2e661453e9f3657fbbfb7d562,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2024·（上海）化学高考真题/2012年高考化学试卷（上海）（空白卷）.pdf,2012,化学,SH,SH,地方卷,,10,,423008,54cae001917bd37ff0fb0985227cb4101d441e8df4f21383ec6930bfca639e50,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2024·（上海）化学高考真题/2013年高考化学试卷（上海）（空白卷）.pdf,2013,化学,SH,SH,地方卷,,10,,421663,1a355769c6342cfb62f9e59acce108f7345ea9f6014572f067a21ebf38a47773,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2024·（上海）化学高考真题/2014年高考化学试卷（上海）（空白卷）.pdf,2014,化学,SH,SH,地方卷,,9,,377625,6e9e6f002d96ec8c106b97d0bef4f61e64286584c2befe67aa4a6dc03669b0de,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2024·（上海）化学高考真题/2015年高考化学试卷（上海）（空白卷）.pdf,2015,化学,SH,SH,地方卷,,9,,350183,556a1fec4116a9ade7b69da0f6c7e9c3196ec6136d1f90f00e9816573f17d9e3,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2024·（上海）化学高考真题/2016年高考化学试卷（上海）（空白卷）.pdf,2016,化学,SH,SH,地方卷,,9,,521147,282497b7010e3d9e68d76b800dfe4c01c9062edc5a8601685b56eda93dc20b35,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2024·（上海）化学高考真题/2017年高考化学试卷（上海）（空白卷）.pdf,2017,化学,SH,SH,地方卷,,6,,250249,9b3dd6fcc4186a88563cfc53ad39c83cc529bc6e7dcce3e70644fc068abbaf9f,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2024·（上海）化学高考真题/2018年高考化学试卷（上海）（空白卷）.pdf,2018,化学,SH,SH,地方卷,,6,,315371,579e76904c00a255904941e8569a4ca4b01b53d93b0fe914ba96f01b664bbb46,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2024·（上海）化学高考真题/2019年高考化学试卷（上海）（空白卷）.pdf,2019,化学,SH,SH,地方卷,,6,,262515,3840c12be50b52b9ebf8c82d36cd93381c93ae9569b24dfe10c84b2cfa6b42ed,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2024·（上海）化学高考真题/2020年高考化学试卷（上海）（空白卷）.pdf,2020,化学,SH,SH,地方卷,,6,,3693621,f305f977199fa410c3eb6df265ad431a06fe59c9df7b5eff29014ddf7c9ac9c2,,,new_candidate,
temp/版本2：化学（按省份分类）2008-2024/2008-2024·（上海）化学高考真题/2021年高考化学试卷（上海）（空白卷）.pdf,2021,化学,SH,SH,地方卷,,9,,570293,fdf2585bcd7336a95e9c202bf60a04b7122d15997292e3720f5947805af32ee4,,,new_candidate,
